artist_familiarity,artist_hotttnesss,artist_latitude,artist_longitude,artist_name,song_hotttnesss,audio_md5,duration,end_of_fade_in,key,key_confidence,loudness,start_of_fade_out,tempo,time_signature,time_signature_confidence,year
0.632008012811142,0.1446846609095788,,,b'Lee Ritenour / Jeff Mironov',0.6525182172975935,b'a98a13a1699371bf41e126d1463d207d',307.04281,0.302,0,0.0,-17.337,294.371,157.582,4,0.209,1976
0.5402798924016082,0.3421923104603396,,,b'Crazy Horse',0.5729201479465231,b'0c9171b5554dfa86e136f08442a51dfd',133.3024,0.084,9,0.122,-13.771,125.028,152.729,4,0.0,0
0.9473275066349643,0.6312895075854603,34.05349,-118.24532,b'Britney Spears',,b'b64cadc7d2e7d055e1f58c7d49588555',206.81098,2.926,0,0.452,-3.738,194.769,85.331,3,0.0,2003
0.7765989678295455,0.4900795841834287,40.71455,-74.00712,b'Helmet',0.5909513934912907,b'14b057658bc603279171eca5062ec33d',200.75057,0.519,7,0.751,-11.448,191.025,202.829,4,1.0,1995
0.3299477067388822,0.336327031713197,,,b'Sam Butera & The Witnesses',,b'bb2efadbbeec229d3299582c9176bf07',148.06159,0.0,8,0.058,-13.778,144.701,178.716,4,0.991,0
0.8217186933767476,0.696161109835502,,,b'Rise Against',,b'3522b9e1a967ddb5c586bea52518a775',139.17995,0.351,10,0.505,-3.619,131.326,132.045,3,0.426,2004
0.5635835862578168,0.3885272933059605,,,b'Bob Carlisle',0.0,b'ae0fc3c1525164d16f9bdc71a4dba62b',331.25832,5.195,7,0.618,-16.196,307.641,103.634,4,0.066,1994
0.472247769436684,0.3167245506978163,,,b'Memphis La Blusera',0.212045405483719,b'd5e6dd1f60447d69e108990acfa9e12f',261.642,0.212,1,0.424,-7.164,252.825,159.668,4,0.0,1995
0.3797345117455375,0.313866099580293,,,b'Mariano Yanani',,b'd5062db1f8cd8aaa0d6ec7575081185c',191.42485,3.204,2,0.484,-16.41,186.648,111.903,4,0.02,0
0.5599014383805133,0.4012391217069723,,,b'Twila Paris',0.303578662862758,b'a26d3d3f08398ff91ad489ca35169f16',201.32526,0.252,11,0.638,-10.012,182.288,135.989,5,0.237,0
0.8148296561331122,0.7760376560525726,51.50632,-0.12714,b'The Rolling Stones',,b'ef2f9bd9c95bf229cf34bbc531cf72c0',172.72118,0.183,4,0.494,-7.343,164.148,107.455,3,1.0,1964
0.0355024202206467,0.137659673230993,,,b'Various Indian Tribes',,b'4e7c2b32cfb0245e5c8abf15b27d01aa',193.25342,0.293,9,0.289,-12.852,187.623,136.726,4,0.635,0
0.6284899708060394,0.4880198416856731,,,b'Butthole Surfers',0.5394108317014351,b'8739842c0376ea3e756b06d5b2a2759d',512.1824,0.194,9,0.845,-3.237,500.733,79.709,4,0.0,1987
0.6919731192813398,0.3966195656003381,,,b'Timo Maas',0.3580830431052069,b'a30f500969bec48e702e126fd7661976',417.56689,3.477,4,0.316,-8.92,374.596,87.995,1,0.974,2001
0.5236330317813918,0.3483500222239171,,,b'Nana Caymmi',0.26586104921065,b'483be6a995f5c5ad31b05e7e80e7902b',174.54975,0.107,2,0.835,-12.209,167.189,115.781,4,0.0,0
0.7651414179080641,0.4714932266763217,,,b'Pepper',0.0,b'ac597dda3c34e767706a2c513bb6f2b0',108.93016,0.0,11,0.064,-5.356,108.93,148.712,4,0.0,2009
0.5006567279454353,0.0,,,b'Anat Ben David',0.0,b'e72ffea776b19515dfab7820b4d0006b',213.7073,0.078,0,0.467,-8.913,206.158,100.042,4,0.626,0
0.4427696500569045,0.2949866165552335,,,b'The Michael Stanley Band',,b'f122a511d103cbec712b5ded92b43499',232.12363,0.0,9,0.664,-15.161,227.846,103.731,4,1.0,1975
0.6468511938870243,0.4060926765316323,,,b'One Block Radius',,b'947f75fc91b5ee46dc8c983980e1d22c',236.72118,0.0,4,0.509,-2.45,226.679,124.022,4,1.0,2008
0.6342269633902287,0.443708895002134,34.60515,-98.38983,b'Leon Russell',0.4051157216913865,b'7ceddfd49eb290c315504e28e7a873a1',169.35138,0.0,0,0.826,-14.073,163.828,99.435,4,0.999,0
0.7326603120176098,0.4584394682388324,37.80506,-122.27302,b'Del Tha Funkee Homosapien',0.7589737942764473,b'895d383c6986c4c22fde46adf1ffebf5',257.69751,0.305,2,0.017,-9.495,244.849,99.566,4,0.882,1991
0.480355425324063,0.3532566792643859,56.42465,9.67464,"b""Herbst9_ Z'ev""",0.0,b'649972fa910e8e5d8a40db9e5e373bce',245.02812,2.769,10,0.406,-14.775,232.815,91.695,3,0.936,0
0.573039790503387,0.437866012408201,,,b'Mac McAnally',0.4944895175021134,b'1aae913255bf62976ff67d13960dcc7f',183.53587,0.296,0,0.952,-6.601,175.984,174.268,4,0.021,0
0.3983663543325965,0.390434973268864,-22.97673,-43.19508,b'Leo Gandelman',,b'ce38144d872cbfc22f88645e3690ef21',222.98077,0.188,5,0.524,-13.812,206.292,157.95,4,0.454,2007
0.692655872870637,0.4343463055601184,39.49974,-111.54732,b'T.O.K.',,b'a4631f7c1ab246d238c9bc7c02edfff9',190.71955,0.0,1,0.465,-5.977,187.431,126.682,3,0.655,2006
0.1536055481454315,0.6072572795814319,34.05349,-118.24532,b'Britney Spears feat. Pharrell Williams',0.563246899280654,b'fec825e489bbd6e74d30195ccbed0efb',225.48853,0.345,6,0.835,-4.947,221.931,106.919,4,1.0,2001
0.5527198181144033,0.3717110940407555,,,b'Francis Lai',0.0,b'a7190fd7c1b5606032b19967f99e65ac',123.24526,0.203,7,0.459,-9.853,119.176,88.967,3,0.847,2003
0.9176988844273418,0.908202619208482,13.11199,-59.59895,b'Rihanna',,b'c783e0d7437b866cb25a6cd74943bf7f',208.16934,3.634,5,0.197,-5.704,197.764,128.077,4,0.743,2007
0.6780088367788917,0.4040397337752738,38.62666,-88.94561,b'Bill Laswell',0.0,b'dc77806cf904e7d3089a5e9cb3842498',132.67546,0.0,3,0.294,-19.814,128.151,105.218,4,0.754,0
0.579309488079539,0.3702735189662959,,,b'Shirley Caesar',,b'9a5450a685b085873a0e9dca6af83280',176.37832,0.421,9,0.286,-8.686,169.32,119.711,4,0.0,0
0.5150335835903505,0.3723565875336241,,,b'Los Chunguitos',,b'6fd9776e2a74f432ec94da52306b5ee2',164.12689,0.0,10,0.384,-8.07,156.462,158.479,4,1.0,2000
0.4918359590583831,0.3894140140339217,7.95501,-1.03182,b'Rhian Benson',0.5763999812554107,b'29d9f34d2464e18678e36e7b14a7acee',207.46404,0.345,3,0.495,-4.573,198.374,117.973,1,0.0,2004
0.6061186456969245,0.4091960356545295,34.27611,-88.35068,b'Tammy Wynette',,b'00a763705b7fd5c82b1da606b49e6757',84.16608,0.0,3,0.612,-11.433,84.166,155.05,1,0.0,0
0.6385906166612958,0.4160192338658662,,,b'Tommy Torres',0.6765489056009939,b'35e288f2b6f4ab9d0336d72424dd6580',222.92853,0.0,11,0.266,-7.123,210.611,158.007,4,0.774,0
0.4882068510470572,0.2712505962615699,,,b'Les Malpolis',,b'adab735c39fb248968776c841584ec0b',246.69995,0.229,7,0.721,-9.76,240.878,172.061,7,0.611,1998
0.6375210504152117,0.4047980682617259,35.04644,-85.30946,b'Bessie Smith',,b'a3ddd90e1df1f0289f052c005ea48f48',192.44363,2.537,7,0.304,-27.858,189.272,79.912,4,0.55,0
0.6548608223430427,0.4514660603634324,42.25147,-83.18186,b'MC5',0.6756968072898051,b'58c2bc9051a8d4dfbb71145785c97ec6',307.722,0.13,0,0.353,-8.392,298.969,75.706,4,0.689,1971
0.5057847627270969,0.3267503339737977,36.068,-90.9564,b'Washboard Sam',,b'7b239102f6183d96044a8ab53fb2d19e',166.19057,2.014,9,0.016,-15.571,160.148,158.455,4,0.731,0
0.6332206239096116,0.4102474074764877,,,b'The Impressions',,b'722b9e402f24964f680ce12031106cfd',168.01914,0.079,6,0.412,-11.803,158.174,103.088,1,0.0,1968
0.6832060400475407,0.4848767189541058,,,"b""Fun Lovin' Criminals""",0.2150803185092279,b'c20b736eddd090c92551d87582d838a3',235.36281,0.456,9,0.156,-12.767,229.396,91.859,4,1.0,0
0.4265127607348456,0.4346218524642435,26.12367,-80.14356,b'Groucho Marx',,b'9c46add0d5be3fc98afbe5f82cf23904',586.70975,0.403,1,0.458,-13.818,582.345,75.22,5,0.487,0
0.7221052981201719,0.4807247809209211,,,b'Tito Puente',,b'2aa7dd6114d1ff9b27de0d6af526236d',178.46812,0.583,11,0.397,-13.805,170.44,179.587,1,0.0,1993
0.852699664161011,0.6613493642822156,39.74001,-104.99226,b'The Fray',0.7984098249591537,b'c3332cf7596d34b404b29ef783191b17',231.07873,0.428,5,0.048,-8.096,219.254,124.534,3,1.0,2002
0.5402798924016082,0.3421923104603396,,,b'Crazy Horse',0.0,b'6b75709be0b4a68253e54dd564a243c9',191.65995,0.409,2,0.285,-10.247,180.709,106.854,3,1.0,2006
0.6038391696904002,0.395791273773886,38.68193,-84.59431,b'Skeeter Davis',0.0,b'76c8355911e3f30657263796ff18aa2a',168.48934,3.791,4,0.756,-10.38,161.773,89.219,3,0.807,0
0.472247769436684,0.3167245506978163,,,b'Memphis La Blusera',,b'c33c4d9a1ef6a9c1834e4d90dafa0849',243.46077,0.09,6,0.164,-6.574,240.901,108.009,4,0.412,0
0.6038391696904002,0.395791273773886,38.68193,-84.59431,b'Skeeter Davis',0.2578549638114221,b'5fdacd582e0ad831b00b98b40a289b74',160.7571,0.112,2,1.0,-13.321,152.265,148.653,4,0.0,1963
0.5023897636892504,0.3426523772480887,,,b'Dream Warriors',0.212045405483719,b'7a4bd943742d8beefcd6df13ca570b76',262.19057,0.233,3,0.442,-6.453,245.319,144.067,4,0.9,1996
0.7802643808005791,0.570106511951141,,,b'Bob Marley',0.5971263518283428,b'25088a3a07230bd2c54d09360c740a0c',177.71057,1.137,1,0.714,-15.015,169.599,180.876,4,0.893,1999
0.5266907318141009,0.3784783091058268,,,b'The In Crowd / Jah Stitch',,b'd21e9f84473ea6edfffd4c68887cf1c3',476.9171,0.972,7,0.0,-6.826,472.886,132.337,3,0.462,0
0.5449794475871426,0.3667134316255126,,,b'Alceu Valen\xc3\xa7a',0.4791160892609415,b'7ce935db6b511c7a268c66dbaa86c0e6',205.87057,0.168,2,1.0,-9.813,196.487,144.162,3,0.678,1992
0.4164639081412223,0.374335194759447,,,b'Brian Free & Assurance',0.2673784591923946,b'76f56ae0c95295e01dcb72a90a39a37a',243.80036,0.357,11,0.509,-12.347,230.905,101.913,4,0.86,0
0.0596260969721425,0.0,,,b'G\xc3\xbcnter Noris',0.0,b'61d8932d349b5e361335af6f1d9a5fcc',180.79302,0.0,2,0.198,-11.19,180.793,92.277,4,1.0,0
0.3770340851283985,0.3361911556849339,31.1689,-100.07715,b'Erik Berglund',,b'f23edd7357260dbcf1cc7b645b4e806b',253.04771,0.351,1,0.708,-8.274,242.091,66.595,1,0.0,0
0.5458034330827527,0.336141578129392,35.67048,139.74092,b'Shanadoo',0.4996648621311711,b'47d27e5c7ae1d9e2c52b7c19e3b01865',225.20118,0.104,10,0.489,-3.198,219.649,142.946,5,0.612,2006
0.8183193591388943,0.667294595643469,,,b'Snow Patrol',,b'0eca5efe2ef6c62c02637977fbc99783',268.95628,1.332,9,0.14,-6.621,261.265,106.002,4,0.62,2006
0.5008761600501868,0.3792280690900896,,,b'Kaija Koo',0.2884816426560289,b'72b6531ddcacdf0e405d12a1e64e4342',192.26077,2.067,11,0.436,-8.228,188.111,155.049,4,0.272,1998
0.4320747960152752,0.2993927871977536,,,b'Tyrone Taylor',,b'88a801624bac5e3deede51782c3f28c6',223.50322,0.0,9,0.715,-7.64,218.482,165.271,4,0.58,0
0.6680556868584198,0.4641524390532526,,,b'Herbert Von Karajan',,b'3d6b90934dec67b2331bc18049fe7a26',238.10567,0.0,1,0.58,-20.18,238.106,103.929,3,0.633,0
0.6876196662345889,0.417068912495152,51.50632,-0.12714,b'Dub Pistols feat. Lindy Layton & Rodney P',,b'fa880a04ff05fc344b3dbfa373ddf260',333.21751,0.0,0,0.605,-6.883,323.913,130.016,4,0.0,0
0.5614646464110922,0.423527584809167,22.81751,-82.7603,b'Arturo Sandoval',0.4719711717935417,b'b31730ac0609de39d7d0ae1a5d1dc1f9',266.60526,4.795,0,0.397,-14.818,258.67,61.018,1,0.273,2003
0.6406959207035972,0.4496026559738531,,,b'A.Z.',,b'f816dcb9f9647ab4293a1ef8118c6eba',203.10159,0.189,11,0.072,-12.042,193.585,88.064,4,1.0,1995
0.307211096290863,0.1386397166544471,,,b'Gaiteros de Pillopo',0.2844579188820736,b'3c62252f879cd878db24ac53dd23283b',251.08853,0.374,9,0.561,-8.173,245.359,179.665,1,0.0,0
0.508421718374864,0.3358119203823602,,,"b""Darwin's Waiting Room""",0.6173656175717818,b'251ed1999e89a1aee0bacef5f4779699',197.51138,0.469,6,0.064,-5.173,197.511,101.923,4,0.84,2001
0.4911239932502616,0.4202743299019397,,,b'Andr\xc3\xa9 Minvielle',0.212045405483719,b'1000611cf511dc7db3c529f7629e9cb8',295.96689,0.0,7,0.529,-7.632,286.691,125.47,4,0.924,2007
0.5651617781331155,0.3714471058538868,,,"b""Wednesday 13's Frankenstein Drag Queens From Planet 13""",,b'91f1f0a715b07d7e0f339e1a3a6d1814',131.81342,0.131,7,0.329,-3.525,127.536,93.021,4,0.0,0
0.0771768673464508,0.3577843123968623,,,b'Hassan Annouri feat. Cassandra Steen',,b'6d383d73944a60dce69bfb358a9f5225',270.73261,0.102,7,0.45,-5.106,268.132,150.063,4,0.7,0
0.4211327253844579,0.3188342314584762,,,b'DeGarmo & Key',,b'9133531f913aa5debf51a6f58ffeba4c',171.75465,0.368,2,0.539,-11.528,165.309,82.604,3,1.0,0
0.7375404029001575,0.4413555620481791,62.19845,17.55142,b'Agnes',,b'0ddb9c19b23684b7539e623ec38efd12',371.06893,0.149,6,0.0,-11.338,348.421,122.965,4,1.0,0
0.8159234203436856,0.5551383219226409,,,b'Bone Thugs-N-Harmony',0.2490657948537034,b'27e1e8e01963ee69c3850c09dfc6ec2d',34.42893,0.177,8,0.459,-12.088,34.429,86.056,4,0.526,0
0.8659700063313627,0.5749214233398637,51.50632,-0.12714,b'David Bowie',,b'3df54a2592abdd5cce7c80e44e26eb5e',313.70404,15.018,0,0.239,-12.679,299.619,137.068,4,0.306,0
0.7440079147104803,0.5200496881789747,,,b'Charlotte Gainsbourg',0.8196427109055854,b'0cf4b6233241af7afc7fc3b465cc8711',189.70077,0.0,6,0.438,-12.1,177.046,119.683,3,1.0,2006
0.4736241237475465,0.3645865754085436,32.58507,-89.87374,b'Joe Turner',0.0,b'4955972aec237b5ba8469691b130054e',233.92608,0.502,10,0.455,-13.984,231.828,88.109,4,0.483,0
0.6880033488369731,0.4693403742592461,,,b'Klaus Badelt',0.3041695034352751,b'60a7c056d0736b72b400b1a1a31fb729',116.1922,0.107,7,0.038,-27.369,102.777,56.306,1,0.0,2007
0.8725365986697359,0.6107314629039089,,,b'Aerosmith',,b'e1008d60c31699b1980cb3c134d0e141',425.03791,0.0,5,0.101,-10.943,409.681,108.662,1,0.0,1974
0.1886676949168862,0.0,,,b'The Party Group',,b'3c68b42b2955ab40016c1f6609cd8e17',190.04036,1.083,6,0.686,-21.761,183.606,122.91,4,0.514,0
0.5725006006819784,0.3680540387507248,,,b'Furry Lewis',0.4944895175021134,b'8bf5856f32a293e2ecc17df0bb6d45db',234.78812,0.328,10,0.074,-8.032,234.788,146.569,4,0.449,2003
0.5433932314325375,0.3385750264572122,,,b'Chris Farlowe',,b'99ac1d03d52adaae7673a508125056c2',192.26077,0.0,0,1.0,-13.626,183.205,160.663,4,0.13,0
0.6197471466593556,0.4073868296459371,,,b'Enter the Haggis',0.4591277181562841,b'b6b00bbce2c1255da086dbbdddc095cb',399.882,3.663,3,1.0,-10.648,394.043,85.399,4,0.43,1999
0.8302522617224859,0.5079658021593736,,,b'Porcupine Tree',0.8120292974672045,b'fa0d63f1d46787470eea22291f299894',978.442,0.0,9,0.304,-11.524,966.954,134.075,4,0.04,0
0.4462566665406178,0.3463575222425513,50.91552,0.48883,b'Frank Chacksfield',,b'93858231e941efe3a587687c4ee2fb63',151.19628,0.296,5,1.0,-16.538,148.248,116.716,4,0.374,0
0.2485037264210925,0.2430853493088695,,,b'Frankie Randall',0.0,b'a9c3c3efe7e45aa7b26f1930625ed1a2',200.75057,0.369,8,0.577,-14.179,195.239,134.857,4,0.878,0
0.6949834090734855,0.4297802857912522,,,b'Cerati-Melero',0.4370362041116135,b'0fdb809226bc50c5d26f6fb679f31caf',262.37342,2.188,10,0.544,-11.291,262.373,129.047,4,0.651,0
0.597220852724376,0.4116085797684982,35.61301,-90.33078,b'Buddy Jewell',0.7908030796774755,b'abaeb263fb7aef103bbce8550ae38e31',212.89751,0.305,2,0.58,-6.986,200.133,147.928,4,0.27,2003
0.3531355758166931,0.3007431863328622,40.74269,-84.10729,"b""Helen O'Connell""",0.2681897967803107,b'5db94bbbae264c95e30a710db26dc637',180.6624,0.0,0,0.81,-10.527,180.662,135.238,4,0.981,0
0.4832786573317407,0.3606287161362381,,,b'Leo Ku',,b'79be92cdba648a27a31bbe2d83b9a05e',185.0771,0.258,6,0.235,-8.006,177.929,115.449,4,0.265,0
0.4230653284425563,0.2734395106595745,,,b'Remmy Ongala',,b'51a636405f9b1a7cd04e68e24cc83626',489.482,0.177,0,0.29,-17.958,468.294,197.038,4,0.449,0
0.6622504836647155,0.41005362267597,,,b'Capleton',,b'b0f9256c508c5395bfbdc73822e5c630',233.63873,0.0,0,0.649,-5.404,224.67,127.876,5,1.0,2005
0.6832060400475407,0.4848767189541058,,,"b""Fun Lovin' Criminals""",0.232940847843397,b'0297a902f671c4440721caf010645b2a',205.66159,0.734,2,0.021,-7.119,189.266,94.082,4,0.954,1998
0.5109372583955416,0.312127027438376,34.16788,-111.9307,b'Chaotica',0.2375267778018206,b'd7ca0f4ad347640cfb9de7c56a01cea6',235.4673,2.101,6,0.938,-9.087,230.58,100.009,4,0.657,0
0.5874664367479099,0.4851982631437949,,,b'The Pineapple Thief',0.0,b'e495d1e1c3d2015c214e697fa54dccce',356.54485,0.166,2,0.0,-10.06,348.775,129.277,4,0.0,2006
0.4845462045208121,0.0,,,b'Demonbreed',0.2150803185092279,b'cb9147bff0c58a572ba5f84e04a3908b',337.24036,0.0,8,0.446,-4.786,321.01,94.069,4,0.658,0
0.4777247324919734,0.299705214086752,,,b'Jimmy Riley',,b'11b6ac9064a9f6a9b22adb46847d4244',232.25424,0.972,2,0.0,-13.05,219.678,85.746,4,0.45,0
0.6327842445111336,0.3200591127934485,,,b'The Last',0.3458022339653294,b'a46732f0bbc1984a48d7665987852dde',159.05914,3.796,2,0.455,-8.383,147.847,162.954,1,0.0,1979
0.4205458495228202,0.3135693426838017,,,b'Flor Silvestre',0.0,b'ef734a2094ced7fb8a7a113a06c6e79b',157.46567,0.0,4,0.684,-12.972,154.297,84.273,1,0.259,0
0.4013279862249718,0.2885786157251641,38.8991,-77.029,b'Joe Heaney',0.0,b'd1b248db560d1dcfd4b6c370fb6f053c',52.76689,0.159,1,0.59,-26.343,46.957,224.471,1,0.851,0
0.5619760874086638,0.3647761705608955,,,b'House Of Lords',0.5996603576264808,b'0e387f855628dd08ca32b729a508622c',232.75057,0.131,0,0.687,-4.045,227.701,127.974,3,0.461,2006
0.5667479680801794,0.3122208432527988,,,b'Mista',0.26586104921065,b'8a0179d7005d69d751e08cf7b6b9fe72',253.41342,0.159,10,0.767,-6.033,242.91,90.882,4,0.334,0
0.658731278303374,0.4105411031232666,36.16778,-86.77836,b'Loretta Lynn',,b'c5fe6c61de194ae8feedf8c1a031caef',195.3171,0.293,3,0.566,-13.141,189.219,93.312,1,0.0,1994
0.4480253455381388,0.3936221717319931,,,b'Tom Barabas',0.26586104921065,b'5b0bcfe509f17cea4d67d6315accae1b',743.36608,0.425,9,0.659,-16.389,724.677,134.491,3,0.735,1992
0.5183370258223012,0.3353351083286339,,,b'Geggy Tah',0.3759843015004421,b'1323e71500ecc75a7621818619c2f746',165.40689,6.751,0,0.079,-12.987,156.723,147.508,4,0.518,1996
0.7599125263343521,0.6732072749561442,,,b'Ray Charles',0.439202489315343,b'6368a0ee9d6e46ceaaa999a8a5661e90',160.93995,0.131,1,0.456,-8.758,156.653,88.745,3,0.938,0
0.7740371421614921,0.5217266477912379,-34.60852,-58.37354,b'Los Fabulosos Cadillacs',0.4348380902608562,b'c7caaccdb585efe98136833c375cdf0a',171.10159,0.0,0,0.594,-6.176,167.729,115.737,5,1.0,1989
0.7721725426102736,0.4874069944769293,,,b'Unearth',0.55616046371387,b'035d307fdfbc8957aed65a6329bad342',222.27546,0.0,11,0.771,-6.338,222.275,160.783,4,0.537,2001
0.5109930419063133,0.3792228610861676,40.73197,-74.17418,b'Joe Rogan',0.2998774882739778,b'e027411fddc423e16db491eeeca2bc1f',217.10322,0.0,4,0.726,-14.031,210.321,105.006,5,0.779,2000
0.5726162458211238,0.4155828806804246,37.33847,-121.88579,b'Tommy Castro',0.4251246583130575,b'1581842719d365c3551cf6615920d315',240.27383,0.415,0,0.059,-9.31,236.495,122.019,4,0.265,1996
0.5886080865488486,0.3736111119112695,,,b'Panzer AG',0.5135170285371385,b'bf0cb5d3ad365a5da19dc52116c4c6a8',305.05751,0.0,11,0.266,-3.382,305.057,120.042,4,1.0,2006
0.509512016211504,0.2911835206512724,40.71455,-74.00712,b'T-la Rock',0.4274465714884308,b'b476fdf7e98b22ceb0e0771104234425',151.61424,0.0,6,0.756,-6.265,151.614,197.152,4,0.094,2001
0.6174214066397045,0.4492538769477111,48.85692,2.34121,b'Jean-Jacques Goldman',,b'c8184bae4d770f32cd0dfeb686cfb7d3',501.05424,0.0,2,0.585,-8.508,501.054,148.642,4,0.278,1991
0.4269478124055993,0.2947268761139814,,,b'Asterisk*',,b'c5aa84cca2cb568d7392e764164f33c9',41.84771,0.16,9,0.553,-4.439,41.848,197.831,1,0.0,0
0.8409639009345767,0.58786915221849,,,b'Jimi Hendrix',0.6267609168903788,b'cafaea1e6a31dfb3a1c1b426d0b27234',528.14322,0.38,0,0.765,-12.797,514.049,175.663,3,0.736,1994
0.1648533012034664,0.0,,,b'Stiff Meat',,b'64f48e01ce6a754636740d2519ebdf46',240.29995,0.166,1,0.932,-6.735,226.482,166.124,4,0.0,0
0.4757215667306781,0.3983731227365396,37.77916,-122.42005,b'Dr. Elmo',0.0,b'c34064a4fa4738c5a0a18ee69f5ccd18',185.5473,0.0,5,0.543,-16.241,167.549,106.127,4,0.042,0
0.6486922863011286,0.3933694061464494,,,b'Etienne de Cr\xc3\xa9cy\xc2\xa0',0.4251246583130575,b'f6c2693f133cc5274cb56ee9c4530a2e',215.84934,0.0,10,0.139,-8.178,215.849,115.862,4,0.721,0
0.6523678641880865,0.4379647331417924,,,b'Les Ogres De Barback',0.2998774882739778,b'c92a7eab1e806213dcc763697b68c7c1',287.242,0.0,11,0.368,-5.612,272.62,149.591,4,0.599,2001
0.7005700650188338,0.4875956476957864,,,b'Kent',0.6666563685313494,b'7f9a9a2b8c0a1d41d249895508038a56',257.74975,0.476,11,0.208,-6.421,239.816,120.008,4,0.275,0
0.5432471159874397,0.3623982131466094,,,b'Silent Stream Of Godless Elegy',0.439202489315343,b'91adf11c57f29373219f197ecb85d715',50.1024,4.394,3,0.248,-16.468,50.102,162.676,7,0.265,2000
0.4873567909281477,0.3434283782968824,,,b'Sonora Santanera',0.4845625299679296,b'4622bdf4ba834f36f288ef37cb6fc2c2',168.46322,0.276,0,0.448,-11.106,164.653,105.459,1,0.373,2003
0.4157846076996148,0.3079020938694961,,,b'Rodney O & Joe Cooley',,b'a3695f3dae2810a31b0cd33c8244a30d',230.84363,0.34,11,0.417,-16.376,215.742,90.071,4,1.0,0
0.6749702930475524,0.4249530841125116,,,b'William Orbit',0.4830645596002331,b'53b1be0cba67dfd0c2c9ea1151834fec',315.01016,0.308,2,0.0,-34.703,293.135,95.869,4,0.534,1993
0.7102691666979191,0.3949088969325764,40.71455,-74.00712,b'Suicide',0.52549711888017,b'9eddc739369417486a9edc62975f9e49',323.94404,0.578,9,0.882,-13.753,318.624,130.826,5,1.0,1999
0.445763639703126,0.0,,,b'Plagia',0.0,b'5a5ae0b914afa9526a1e923229435756',354.11546,0.171,3,0.0,-12.611,348.508,132.002,4,0.868,0
0.6733252312724856,0.5371062839197978,,,b'Point Of Grace',0.3277366831778408,b'92baf8b75f975907ad542785ad6e2bb0',294.08608,0.0,6,0.535,-6.477,285.838,125.95,4,0.681,1998
0.4074480722171781,0.0,,,b'Rainer Bielfeldt',0.0,b'd56533e436a206241c6b1bdd8509f3ff',192.73098,0.292,10,0.668,-14.393,184.291,106.07,4,0.357,0
0.3720519996998455,0.2454727175190859,34.82973,-89.5647,b'Gus Cannon',,b'a2ca69fc710ce8503d3c2a7147b32498',197.0673,0.293,9,0.0,-20.832,189.684,116.539,4,1.0,0
0.5228881319295446,0.3057190598448596,,,b'La Portuaria',0.349166902124596,b'08efd96eff2ca33d7dacb6a05b9c5c8d',224.91383,0.253,7,0.368,-7.29,217.205,122.026,4,1.0,2005
0.632008012811142,0.1446846609095788,,,b'Lee Ritenour',0.4890307973231366,b'157e6cb42906c4c632f94a405e626f12',321.56689,0.0,6,0.355,-11.241,304.408,93.848,4,0.563,1998
0.2938899915664453,0.0,,,b'Hollywood Bowl Orchestra / John Mauceri',0.0,b'2b6cb4a95446201b9f5b0e2674658d1b',147.64363,0.308,3,0.747,-19.76,132.093,111.267,4,0.659,0
0.4680806690532659,0.3442902961209672,,,b'Max Melvin',0.3603705827121406,b'1bde3ce5b04075227373a5569bd7fb66',262.79138,3.767,1,0.491,-9.199,252.302,100.01,4,0.718,0
0.8320117706473318,0.6774824794324045,,,b'Jack Johnson',0.918534291444025,b'77c8cdf16a30620a0fcc1a2289306bd0',196.20526,0.334,2,1.0,-7.045,179.664,107.042,4,1.0,2010
0.450852685134409,0.3323898702808034,30.38815,-96.0878,b'Mance Lipscomb',0.0,b'34f8066ffa7a1840f50e34682bb0bd5c',180.03546,0.2,3,0.03,-19.24,174.829,153.765,4,0.858,0
0.5574602197393447,0.3861516314132549,46.71067,1.71819,b'Rapha\xc3\xabl',0.0,b'3ea7986cb423d2003c3fc3182afd5d2b',211.01669,0.0,0,0.468,-6.301,195.837,150.096,5,0.0,0
0.6069757372185262,0.3862896512461842,18.01571,-76.79731,b'Sugar Minott',0.2150803185092279,b'38c87eeb2757dfedf2830f276f24535c',192.15628,0.0,1,0.876,-9.256,186.59,161.721,4,0.297,0
0.6218253617513655,0.4349301579184066,,,b'Ini Kamoze',0.2403745888460253,b'861d1c70b2151e9dd4e3053c53ede8cd',236.56444,0.421,0,0.108,-9.881,236.564,165.111,4,0.052,0
0.7337989404362274,0.544257505724526,32.77815,-96.7954,b'Stevie Ray Vaughan And Double Trouble',0.6273634475759199,b'2d2f3993001fcf7077a107640218e7d4',235.65016,0.129,9,0.325,-13.277,229.239,111.834,4,1.0,1996
0.704244766037675,0.4975687342818995,40.71455,-74.00712,b'Martha Wainwright',,b'6cf4cadcf697468306e3deffa586ce3d',209.60608,0.082,9,0.651,-13.551,197.364,117.316,4,0.284,2008
0.366302894628521,0.0,44.11559,-120.51484,b'Barbara Lusch',0.0,b'62379102851a51d78c557fc16656a90c',259.73506,0.078,7,0.547,-6.605,252.5,92.215,1,1.0,0
0.7878776910864356,0.5432255210454612,,,b'Randy Travis',0.2150803185092279,b'63852a5cf2d35d413909796e599aac19',187.53261,0.255,5,0.731,-12.324,177.673,95.781,4,0.0,0
